27.07.2019 14:16:00,17,2 3 0 4 2 9 4 8 2 8 ,740
27.07.2019 14:16:00,17,1 3 0 2 2 4 4 8 11 4 ,740
27.07.2019 14:16:00,17,5 3 0 4 2 4 4 8 11 4 ,750
27.07.2019 14:16:00,18,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,18,10 3 0 6 2 4 4 8 11 4 ,640
27.07.2019 14:16:00,18,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,18,2 3 1 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,18,1 3 0 4 2 4 4 2 11 4 ,750
27.07.2019 14:16:00,18,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,19,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,19,2 3 1 0 2 8 1 8 11 4 ,620
27.07.2019 14:16:00,19,2 3 0 7 2 4 5 8 11 4 ,630
27.07.2019 14:16:00,19,2 10 0 4 2 4 4 8 10 4 ,740
27.07.2019 14:16:00,19,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,19,2 3 0 4 2 1 4 8 11 2 ,730
27.07.2019 14:16:00,20,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,20,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,20,2 5 1 0 2 4 1 8 11 4 ,620
27.07.2019 14:16:00,20,2 3 6 2 2 4 4 8 11 4 ,840
27.07.2019 14:16:00,20,2 3 0 3 2 4 4 8 11 4 ,750
27.07.2019 14:16:00,20,2 3 0 9 2 4 4 8 10 4 ,650
27.07.2019 14:16:00,21,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,21,2 3 6 4 2 4 3 8 11 4 ,750
27.07.2019 14:16:00,21,2 3 0 4 2 4 4 8 0 4 ,750
27.07.2019 14:16:00,21,2 3 6 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,21,2 3 0 4 7 2 4 8 11 4 ,740
27.07.2019 14:16:00,21,5 5 1 4 2 4 4 8 11 11 ,730
27.07.2019 14:16:00,22,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,22,5 11 1 4 2 4 4 8 4 4 ,850
27.07.2019 14:16:00,22,2 3 6 2 2 4 11 8 1 4 ,730
27.07.2019 14:16:00,22,2 2 6 4 2 4 3 1 9 4 ,650
27.07.2019 14:16:00,22,2 3 6 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,22,2 3 0 4 2 4 6 8 4 4 ,750
27.07.2019 14:16:00,23,2 3 0 4 2 4 4 8 11 4 ,850
27.07.2019 14:16:00,23,2 3 10 4 2 4 4 1 11 3 ,650
27.07.2019 14:16:00,23,10 3 6 4 2 11 4 8 11 4 ,740
27.07.2019 14:16:00,23,5 11 1 7 2 4 4 8 4 3 ,640
27.07.2019 14:16:00,23,2 3 0 4 2 4 4 8 11 5 ,740
